code,title,units,prereqs,offered,corrupt
RELIGST 90B,Introductory Topics in Religious Studies,4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Selected introductory topics in the study of religion.",0
RELIGST C104,Babylonian Religion,3 Units,,"Terms offered: Spring 2017, Summer 2016 10 Week Session, Summer 2016 Second 6 Week Session, Summer 2015 Second 6 Week Session, Spring 2015<br/>
A survey of Babylonian religious beliefs and practices based on indigenous texts and monuments.",0
RELIGST C108,Scandinavian Myth and Religion,4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Religious beliefs and practices during the Viking Age in Scandinavia and their manifestations in later recordings. Readings and discussion in English.",0
RELIGST C124,The Renaissance and the Reformation,4 Units,,"Terms offered: Fall 2017, Fall 2015, Fall 2013, Spring 2012<br/>
European history from the fourteenth to the middle of the seventeenth century. Political, social, and economic developments during this transitional period will be examined, together with the rise of Renaissance culture, and the religious upheavals of the sixteenth century.",0
RELIGST C135,Jewish Civilization: Modern Period,4 Units,,"Terms offered: Fall 2016, Spring 2015, Fall 2013, Fall 2012, Fall 2011<br/>
This is the fourth course in a four-course sequence in the history of Jewish culture and civilization. It explores the major themes in Jewish history from 1750 to the present, with special attention paid to the transformation of Jewish communal and individual identity in the modern world. Topics to be treated include the breakdown of traditional society, enlightenment and emancipation, assimilation, Hasidism, racial anti-Semitism",0
RELIGST 190,Topics in the Study of Religion,4 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Selected topics or problems in the study of religion.",0
RELIGST H195A,Honors Course,3 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Course may take one or two semesters at the option of the instructor and student with credit to be earned upon completion of a successful thesis. Successful completion of the course will normally, but not necessarily, mean the awarding of honors.",0
RELIGST H195B,Honors Course,3 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
Course may take one or two semesters at the option of the instructor and student with credit to be earned upon completion of a successful thesis. Successful completion of the course will normally, but not necessarily, mean the awarding of honors.",0
RELIGST 199,Supervised Independent Study,1 - 4 Units,,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>",0
