code,title,units,prereqs,offered,corrupt
CRIT TH 200,Critique in 19th-Century Thought,4 Units, Admission to the critical theory designated emphasis or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Fall 2015<br/>
This course will examine various formulations of critique in 19th-century theory. Thinkers who may be studied include Kant, Hegel, Marx, Nietzsche, and Weber, though the selection will vary by instructor. This is the ""foundations"" course for the Designated Emphasis in Critical Theory.",0
CRIT TH 205,The Classical Frankfurt School: The First Generation of Critical Theory,4 Units, Admission to the critical theory designated emphasis or consent of instructor,"Terms offered: Fall 2016, Fall 2015, Spring 2015<br/>
This course will explore the founding texts of the Frankfurt School's first generation: Horkheimer, Adorno, Benjamin, Marcuse, Lowenthal, and their circle. It will follow the development of critical theory through its Weimar years, American exile, and return to postwar Germany.",0
CRIT TH 240,Contemporary Critique and Critical Theory,4 Units, Admission to the critical theory designated emphasis or consent of instructor,"Terms offered: Spring 2017, Fall 2016, Spring 2016<br/>
This course will explore various contemporary engagements with the foundations of critical theory in relation to other histories and locations. Topics will vary by instructor but may include: post-continental political theory, critique and the problem of political dissent and citizenship, gender and race in relation to critical practices, psychoanalysis, and literary and art theory and criticism.",0
CRIT TH 290,Critical Theory Elective,2 - 4 Units, Admission to the Critical Theory Designated Emphasis or consent of the instructor,"Terms offered: Spring 2018, Fall 2016, Spring 2016<br/>
Critical Theory electives are taught by core and affiliated faculty in the Critical Theory program and offer important treatments of theoretical materials significant to the intellectual traditions of the program's course of study in nineteenth-century social theory and philosophy, Frankfurt School and related currents in theory and criticism, and contemporary critical theory. In a typical Critical Theory elective, theoretical materials are",0
CRIT TH 298,Critical Theory Special Study,4 Units, Admission to the Critical Theory Designated Emphasis or consent of the instructor. This course is intended for graduate students who are working on their prospectus or dissertation,"Terms offered: Spring 2017, Spring 2016<br/>
Advanced study in interpretive approaches within the field of critical theory, focusing on the question of how critical theory enters into the framing of a long-term research project. We will consider the status and limits of theory, the relation between literary and social theory, reading practices, and archival research.",0
