code,title,units,prereqs,offered,corrupt
LATAMST 10,Introduction to Latin American Studies,4 Units,,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
This course is intended as a lower division, interdisciplinary core course for students planning to pursue the Latin American Studies major, as well as other interested students. The aim is to provide an introduction to the field that integrates the offerings from the various disciplines. Particular attention will be given to the analysis of the relationship between cultural expression and the politics, economy, and history of the region.",0
LATAMST 150,Advanced Studies in Latin American Studies,4 Units, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Advanced research in current issues or regions of Latin American Studies. The course will focus on specific areas or topics with appropriate comparative material included. Topics change each semester.",0
LATAMST 160,The Politics of Development in Chile,6 Units,,"Terms offered: Summer 2018 First 6 Week Session, Summer 2017 First 6 Week Session<br/>
This course examines the politics of development in Chile. We will consider the different social and economic policies implemented during the years of the Popular Unity Coalition, the Pinochet dictatorship, in the transition back to a democratic political system, and the Concertacion governments that followed. We end the course by studying challenges to the neoliberal model, including the recent massive student",0
LATAMST H195,Senior Honors Thesis Seminar,4 Units, International and Area Studies 102 and consent of instructor; senior standing,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The honors student is required to research and write a thesis based on the prospectus developed in International and Area Studies 102. The thesis work is reviewed by the honors instructor. A second reader is to be selected based on the thesis topic. Weekly reports required.",0
LATAMST 292,Directed Study and Research,1 - 4 Units, Consent of instructor,"Terms offered: Summer 2017 First 6 Week Session, Summer 2016 First 6 Week Session, Spring 2007<br/>
Directed study and research for graduate students in Latin American Studies. Primarily for graduate students engaged in an interdisciplinary exploration of Latin America-related topics in subject matter not covered in available course offerings. The course will involve directed readings and writing of a report.",0
LATAMST 298,Directed Graduate Group Study,1 - 4 Units, Consent of instructor and graduate-level standing,"Terms offered: Fall 2016, Fall 2015, Spring 2015<br/>
Topics vary from semester to semester.",0
